                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                 1.1707,                0.75719,                 1.1319,                0.74483,                0.49323,                 0.5448,                0.38151,                 1.4226,                 1.1499,                 1.4056,               0.005974,               0.005974,               0.005974
                    124,                 1.1605,                0.74885,                 1.1328,                0.74421,                0.49375,                0.54548,                 0.3814,                 1.4221,                 1.1499,                 1.4045,               0.005941,               0.005941,               0.005941
                    125,                  1.161,                0.74627,                 1.1302,                0.74316,                0.49417,                0.54607,                 0.3814,                 1.4226,                  1.151,                 1.4041,               0.005908,               0.005908,               0.005908
                    126,                 1.1535,                 0.7429,                 1.1303,                0.74218,                0.49268,                0.54683,                0.38306,                 1.4232,                 1.1517,                 1.4036,               0.005875,               0.005875,               0.005875
                    127,                 1.1586,                0.74776,                 1.1298,                0.74099,                0.49461,                0.54785,                0.38342,                 1.4229,                 1.1519,                 1.4028,               0.005842,               0.005842,               0.005842
                    128,                  1.161,                0.74664,                  1.132,                0.74295,                0.49306,                0.54797,                0.38328,                 1.4224,                 1.1523,                 1.4018,               0.005809,               0.005809,               0.005809
                    129,                 1.1524,                0.74137,                 1.1231,                 0.7464,                0.49278,                0.54781,                0.38279,                 1.4222,                 1.1535,                 1.4011,               0.005776,               0.005776,               0.005776
                    130,                  1.147,                0.73567,                 1.1216,                0.74813,                0.49222,                0.54729,                0.38268,                  1.422,                 1.1542,                 1.4005,               0.005743,               0.005743,               0.005743
                    131,                  1.147,                0.73638,                 1.1202,                0.75106,                0.49199,                0.54846,                0.38489,                 1.4223,                 1.1553,                 1.4001,                0.00571,                0.00571,                0.00571
                    132,                 1.1425,                0.73861,                 1.1178,                0.74997,                0.49191,                 0.5487,                0.38518,                 1.4226,                 1.1563,                 1.3996,               0.005677,               0.005677,               0.005677
                    133,                 1.1497,                 0.7325,                 1.1198,                0.74855,                0.49236,                0.54896,                0.38378,                 1.4231,                 1.1562,                 1.3997,               0.005644,               0.005644,               0.005644
                    134,                 1.1462,                0.73411,                 1.1186,                0.74796,                0.49271,                0.54796,                0.38332,                 1.4234,                 1.1573,                 1.3991,               0.005611,               0.005611,               0.005611
                    135,                 1.1413,                0.73155,                  1.116,                0.74513,                0.49278,                0.54941,                0.38413,                  1.424,                 1.1575,                 1.3991,               0.005578,               0.005578,               0.005578
                    136,                 1.1466,                0.73517,                 1.1215,                0.74493,                0.49222,                0.54862,                0.38267,                 1.4237,                 1.1577,                 1.3983,               0.005545,               0.005545,               0.005545
                    137,                 1.1355,                0.72851,                 1.1144,                0.74495,                0.49241,                0.55008,                 0.3829,                  1.423,                 1.1578,                 1.3973,               0.005512,               0.005512,               0.005512
                    138,                 1.1472,                0.73669,                 1.1196,                0.74558,                0.49278,                0.55026,                0.38272,                 1.4231,                 1.1573,                  1.397,               0.005479,               0.005479,               0.005479
                    139,                  1.131,                0.72351,                 1.1101,                0.74363,                0.49319,                0.55016,                0.38302,                 1.4231,                 1.1582,                 1.3962,               0.005446,               0.005446,               0.005446
                    140,                 1.1353,                0.72415,                 1.1139,                0.74397,                0.49319,                0.55035,                0.38363,                  1.423,                 1.1595,                 1.3956,               0.005413,               0.005413,               0.005413
                    141,                 1.1348,                0.72256,                 1.1109,                0.74299,                0.49333,                0.55074,                0.38395,                 1.4226,                 1.1602,                 1.3945,                0.00538,                0.00538,                0.00538
                    142,                 1.1338,                0.72296,                  1.114,                 0.7385,                0.49389,                0.55103,                 0.3838,                 1.4227,                 1.1615,                 1.3937,               0.005347,               0.005347,               0.005347
                    143,                 1.1262,                0.72047,                  1.106,                0.73482,                0.49427,                0.55123,                0.38381,                 1.4228,                 1.1624,                 1.3932,               0.005314,               0.005314,               0.005314
                    144,                 1.1256,                0.71471,                 1.1023,                0.73359,                0.49486,                 0.5517,                0.38439,                 1.4226,                 1.1634,                  1.392,               0.005281,               0.005281,               0.005281
                    145,                 1.1316,                 0.7174,                 1.1051,                0.73211,                0.49506,                0.55225,                0.38495,                 1.4226,                  1.165,                 1.3911,               0.005248,               0.005248,               0.005248
                    146,                 1.1236,                0.71154,                 1.1026,                0.74734,                0.49208,                0.55267,                0.38547,                 1.4225,                 1.1666,                 1.3905,               0.005215,               0.005215,               0.005215
                    147,                 1.1235,                0.71046,                 1.1032,                0.74618,                0.49255,                0.55313,                0.38631,                 1.4232,                 1.1673,                 1.3904,               0.005182,               0.005182,               0.005182
                    148,                 1.1252,                0.70932,                 1.1038,                0.74786,                0.49198,                0.55347,                0.38591,                 1.4234,                 1.1683,                   1.39,               0.005149,               0.005149,               0.005149
                    149,                 1.1192,                0.70645,                 1.1022,                0.74299,                 0.4897,                 0.5536,                0.38673,                  1.424,                 1.1696,                 1.3899,               0.005116,               0.005116,               0.005116
                    150,                  1.114,                0.69867,                 1.0948,                0.74393,                0.49331,                 0.5536,                0.38618,                 1.4244,                 1.1709,                 1.3895,               0.005083,               0.005083,               0.005083
                    151,                 1.1217,                0.71094,                 1.1025,                0.74549,                 0.4936,                0.55305,                  0.386,                 1.4249,                 1.1715,                 1.3889,                0.00505,                0.00505,                0.00505
                    152,                 1.1179,                0.70991,                 1.0994,                0.75268,                0.48755,                0.55391,                0.38672,                 1.4249,                 1.1726,                 1.3882,               0.005017,               0.005017,               0.005017
                    153,                 1.1183,                 0.7079,                 1.0975,                0.75569,                0.48803,                0.55442,                0.38745,                 1.4244,                 1.1727,                 1.3872,               0.004984,               0.004984,               0.004984
                    154,                 1.1104,                0.69983,                 1.0965,                0.72478,                0.50441,                0.55461,                0.38765,                 1.4247,                 1.1743,                 1.3864,               0.004951,               0.004951,               0.004951
                    155,                 1.1196,                0.70803,                 1.0988,                0.75825,                0.48856,                0.55443,                0.38781,                 1.4249,                 1.1749,                 1.3865,               0.004918,               0.004918,               0.004918
                    156,                  1.112,                0.70013,                  1.093,                0.75972,                0.49051,                0.55462,                0.38797,                 1.4243,                 1.1764,                 1.3857,               0.004885,               0.004885,               0.004885
                    157,                 1.1114,                 0.7021,                 1.0937,                0.75956,                0.49017,                0.55461,                0.38803,                 1.4238,                 1.1771,                 1.3846,               0.004852,               0.004852,               0.004852
                    158,                 1.1074,                0.69855,                 1.0985,                0.76235,                  0.489,                0.55401,                0.38753,                  1.424,                 1.1785,                 1.3838,               0.004819,               0.004819,               0.004819
                    159,                 1.1043,                0.69431,                 1.0915,                0.76592,                0.48913,                 0.5546,                0.38743,                 1.4238,                 1.1798,                 1.3838,               0.004786,               0.004786,               0.004786
                    160,                   1.11,                0.69948,                 1.0946,                0.76165,                0.48997,                0.55462,                0.38743,                 1.4236,                 1.1798,                 1.3832,               0.004753,               0.004753,               0.004753
                    161,                 1.1088,                0.69963,                 1.0917,                0.75553,                0.49067,                0.55473,                0.38797,                 1.4235,                 1.1807,                 1.3827,                0.00472,                0.00472,                0.00472
                    162,                 1.1079,                 0.6951,                 1.0894,                0.76393,                  0.489,                0.55434,                0.38798,                 1.4237,                 1.1805,                  1.382,               0.004687,               0.004687,               0.004687
                    163,                 1.1073,                0.69273,                 1.0898,                0.76314,                 0.4897,                0.55556,                0.38886,                 1.4243,                 1.1812,                 1.3815,               0.004654,               0.004654,               0.004654
                    164,                 1.1029,                0.69335,                 1.0915,                0.76116,                0.49025,                0.55561,                0.38775,                 1.4244,                 1.1822,                 1.3809,               0.004621,               0.004621,               0.004621
                    165,                  1.097,                0.68909,                 1.0883,                0.75364,                0.49166,                0.55572,                0.38777,                 1.4229,                 1.1826,                 1.3786,               0.004588,               0.004588,               0.004588
                    166,                 1.0994,                0.68366,                  1.084,                0.75165,                 0.4933,                0.55582,                0.38771,                 1.4233,                 1.1833,                 1.3779,               0.004555,               0.004555,               0.004555
                    167,                 1.0948,                0.68438,                 1.0835,                0.75082,                 0.4915,                0.55594,                0.38839,                 1.4235,                 1.1841,                 1.3773,               0.004522,               0.004522,               0.004522
                    168,                  1.092,                0.68099,                 1.0815,                0.73229,                0.49989,                0.55551,                0.38831,                 1.4239,                 1.1846,                 1.3768,               0.004489,               0.004489,               0.004489
                    169,                 1.0934,                0.68297,                 1.0839,                0.73209,                0.50016,                0.55563,                0.38878,                 1.4241,                 1.1853,                 1.3766,               0.004456,               0.004456,               0.004456
                    170,                 1.0967,                 0.6847,                 1.0823,                0.73376,                0.49989,                0.55574,                0.38906,                 1.4238,                 1.1863,                 1.3761,               0.004423,               0.004423,               0.004423
                    171,                  1.097,                0.68172,                 1.0839,                0.74349,                0.49344,                0.55571,                0.38878,                 1.4241,                 1.1865,                 1.3756,                0.00439,                0.00439,                0.00439
                    172,                 1.0846,                0.67431,                 1.0795,                0.74799,                0.49469,                0.55562,                0.38879,                 1.4241,                 1.1875,                  1.375,               0.004357,               0.004357,               0.004357
                    173,                 1.0839,                0.67557,                 1.0767,                0.74453,                0.49349,                0.55549,                0.38975,                 1.4239,                 1.1886,                 1.3743,               0.004324,               0.004324,               0.004324
                    174,                 1.0917,                0.67877,                 1.0785,                0.74449,                0.49542,                0.55542,                0.38992,                 1.4246,                 1.1899,                 1.3738,               0.004291,               0.004291,               0.004291
                    175,                 1.0815,                0.67205,                 1.0778,                0.74617,                0.49542,                0.55592,                0.38985,                 1.4251,                 1.1927,                 1.3733,               0.004258,               0.004258,               0.004258
                    176,                 1.0822,                0.66861,                 1.0735,                0.74435,                0.49569,                0.55577,                0.38978,                 1.4249,                 1.1936,                 1.3725,               0.004225,               0.004225,               0.004225
                    177,                 1.0762,                0.66537,                 1.0754,                0.74457,                0.49569,                0.55566,                0.38977,                 1.4249,                 1.1949,                 1.3722,               0.004192,               0.004192,               0.004192
                    178,                 1.0728,                0.66648,                 1.0716,                0.74504,                0.49492,                0.55522,                0.38941,                 1.4247,                 1.1964,                 1.3713,               0.004159,               0.004159,               0.004159
                    179,                  1.076,                0.66487,                 1.0701,                0.74945,                0.49486,                0.55478,                0.38919,                 1.4246,                 1.1979,                 1.3708,               0.004126,               0.004126,               0.004126
                    180,                 1.0802,                0.66878,                 1.0758,                0.73392,                0.49708,                0.55484,                0.39005,                  1.424,                  1.199,                 1.3697,               0.004093,               0.004093,               0.004093
                    181,                 1.0809,                 0.6664,                  1.071,                0.73288,                0.49774,                0.55492,                0.39009,                 1.4245,                 1.2003,                 1.3694,                0.00406,                0.00406,                0.00406
                    182,                 1.0675,                0.65418,                 1.0673,                 0.7335,                0.49927,                0.55518,                0.39039,                  1.425,                 1.2017,                 1.3687,               0.004027,               0.004027,               0.004027
                    183,                 1.0796,                0.67034,                 1.0737,                0.73277,                0.50021,                0.55506,                0.39037,                 1.4253,                 1.2028,                 1.3686,               0.003994,               0.003994,               0.003994
                    184,                 1.0771,                0.65743,                 1.0715,                0.73708,                0.50309,                0.55475,                0.39013,                 1.4256,                 1.2048,                 1.3683,               0.003961,               0.003961,               0.003961
                    185,                  1.069,                0.65953,                 1.0694,                 0.7385,                0.50125,                0.55515,                0.39055,                 1.4264,                 1.2063,                 1.3687,               0.003928,               0.003928,               0.003928
                    186,                 1.0744,                0.66038,                 1.0727,                0.73697,                0.50428,                0.55482,                0.39036,                  1.427,                 1.2074,                 1.3686,               0.003895,               0.003895,               0.003895
                    187,                 1.0626,                0.65349,                  1.067,                0.73206,                0.50555,                0.55494,                0.39086,                 1.4271,                 1.2094,                 1.3689,               0.003862,               0.003862,               0.003862
                    188,                 1.0657,                0.65484,                 1.0714,                0.73284,                0.50179,                  0.555,                0.39051,                 1.4277,                 1.2105,                 1.3687,               0.003829,               0.003829,               0.003829
                    189,                 1.0647,                0.65671,                 1.0661,                0.72944,                0.50054,                0.55497,                0.39031,                 1.4287,                 1.2121,                 1.3695,               0.003796,               0.003796,               0.003796
                    190,                 1.0674,                 0.6551,                 1.0635,                0.72913,                 0.4989,                0.55487,                0.38962,                 1.4291,                 1.2129,                 1.3691,               0.003763,               0.003763,               0.003763
                    191,                 1.0619,                0.65146,                 1.0653,                0.72944,                0.49876,                 0.5544,                0.38921,                 1.4291,                 1.2133,                 1.3687,                0.00373,                0.00373,                0.00373
                    192,                 1.0596,                0.64932,                 1.0642,                0.72909,                0.49708,                0.55392,                0.38949,                 1.4299,                 1.2148,                 1.3684,               0.003697,               0.003697,               0.003697
                    193,                 1.0613,                0.65204,                 1.0641,                0.73735,                0.50117,                0.55389,                0.38901,                 1.4297,                 1.2178,                 1.3676,               0.003664,               0.003664,               0.003664
                    194,                 1.0562,                 0.6503,                 1.0582,                0.73682,                 0.4998,                0.55402,                0.39073,                 1.4302,                 1.2198,                 1.3674,               0.003631,               0.003631,               0.003631
                    195,                 1.0628,                0.65321,                 1.0612,                0.73105,                0.50377,                0.55443,                0.39106,                 1.4307,                 1.2216,                 1.3669,               0.003598,               0.003598,               0.003598
                    196,                 1.0567,                0.64536,                 1.0584,                0.72918,                0.50535,                0.55494,                0.39102,                  1.431,                 1.2233,                 1.3666,               0.003565,               0.003565,               0.003565
                    197,                 1.0527,                0.64489,                 1.0585,                0.72864,                0.50528,                0.55481,                0.39067,                 1.4304,                 1.2245,                 1.3658,               0.003532,               0.003532,               0.003532
                    198,                 1.0517,                0.64364,                 1.0594,                0.72901,                0.50671,                 0.5543,                0.39045,                 1.4312,                 1.2272,                 1.3656,               0.003499,               0.003499,               0.003499
                    199,                 1.0503,                 0.6405,                 1.0561,                0.71547,                0.50327,                0.55402,                0.38994,                 1.4321,                 1.2296,                 1.3659,               0.003466,               0.003466,               0.003466
                    200,                 1.0563,                 0.6481,                 1.0611,                0.71809,                0.50249,                0.55431,                0.39094,                  1.432,                 1.2317,                 1.3656,               0.003433,               0.003433,               0.003433
                    201,                 1.0451,                0.63662,                  1.055,                0.71449,                0.49889,                0.55415,                0.39012,                 1.4323,                  1.234,                 1.3649,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0451,                0.63364,                 1.0486,                0.71238,                0.50218,                 0.5542,                0.39031,                 1.4324,                 1.2353,                 1.3643,               0.003367,               0.003367,               0.003367
                    203,                 1.0458,                0.63444,                 1.0531,                0.70644,                0.49889,                 0.5538,                0.39025,                 1.4327,                 1.2365,                 1.3642,               0.003334,               0.003334,               0.003334
                    204,                 1.0473,                0.63628,                 1.0544,                0.70925,                0.49833,                0.55382,                0.39062,                 1.4333,                 1.2385,                 1.3641,               0.003301,               0.003301,               0.003301
                    205,                 1.0433,                0.63138,                 1.0523,                0.72735,                0.48703,                 0.5537,                0.39091,                 1.4335,                 1.2396,                 1.3638,               0.003268,               0.003268,               0.003268
                    206,                 1.0418,                0.63365,                 1.0506,                0.70563,                0.49805,                0.55363,                0.39074,                 1.4335,                 1.2411,                 1.3634,               0.003235,               0.003235,               0.003235
                    207,                 1.0372,                0.62687,                 1.0474,                0.71246,                 0.4925,                0.55303,                0.39055,                 1.4332,                 1.2424,                 1.3628,               0.003202,               0.003202,               0.003202
                    208,                 1.0416,                0.63102,                 1.0478,                0.72555,                0.48641,                0.55303,                0.38997,                 1.4336,                 1.2436,                 1.3624,               0.003169,               0.003169,               0.003169
                    209,                 1.0329,                0.62589,                 1.0484,                0.74826,                0.47408,                0.55227,                0.38923,                 1.4327,                 1.2448,                 1.3613,               0.003136,               0.003136,               0.003136
                    210,                 1.0295,                0.62572,                 1.0454,                 0.7499,                0.47379,                0.54971,                0.38925,                 1.4331,                  1.246,                 1.3614,               0.003103,               0.003103,               0.003103
                    211,                  1.032,                0.62536,                 1.0467,                0.80128,                0.45741,                0.54937,                0.38911,                 1.4335,                 1.2483,                 1.3613,                0.00307,                0.00307,                0.00307
                    212,                  1.029,                0.62476,                 1.0466,                0.74896,                0.47407,                0.55102,                0.38904,                 1.4339,                 1.2499,                  1.361,               0.003037,               0.003037,               0.003037
                    213,                   1.03,                0.62451,                 1.0425,                0.74974,                0.47423,                0.55061,                0.38891,                 1.4342,                 1.2526,                 1.3608,               0.003004,               0.003004,               0.003004
                    214,                  1.027,                0.62003,                 1.0441,                0.79814,                0.45818,                0.55027,                0.38869,                 1.4348,                 1.2545,                 1.3615,               0.002971,               0.002971,               0.002971
                    215,                 1.0285,                0.62407,                 1.0459,                0.79967,                0.45791,                0.55069,                0.38998,                 1.4352,                 1.2559,                 1.3614,               0.002938,               0.002938,               0.002938
                    216,                  1.023,                0.62079,                 1.0403,                0.80008,                0.45795,                 0.5503,                0.39053,                 1.4358,                 1.2558,                 1.3618,               0.002905,               0.002905,               0.002905
                    217,                 1.0279,                0.62286,                 1.0459,                0.79985,                 0.4578,                0.55004,                0.38936,                 1.4363,                  1.258,                 1.3616,               0.002872,               0.002872,               0.002872
                    218,                 1.0228,                  0.618,                 1.0403,                0.79917,                0.45787,                0.55036,                0.39017,                 1.4366,                 1.2612,                 1.3612,               0.002839,               0.002839,               0.002839
                    219,                 1.0225,                0.61735,                 1.0371,                0.79798,                0.45791,                 0.5483,                0.38942,                 1.4368,                 1.2635,                 1.3608,               0.002806,               0.002806,               0.002806
                    220,                 1.0185,                0.61359,                 1.0388,                0.79745,                0.45752,                0.54814,                0.38925,                 1.4378,                 1.2654,                 1.3609,               0.002773,               0.002773,               0.002773
                    221,                 1.0164,                0.61361,                 1.0373,                0.79865,                0.45735,                0.54834,                0.38952,                 1.4376,                 1.2659,                 1.3603,                0.00274,                0.00274,                0.00274
                    222,                 1.0147,                 0.6115,                 1.0356,                0.79884,                0.45721,                0.54826,                0.38985,                 1.4382,                 1.2666,                 1.3607,               0.002707,               0.002707,               0.002707
                    223,                 1.0146,                0.61004,                 1.0398,                0.80276,                0.45722,                0.54814,                 0.3898,                 1.4383,                 1.2677,                 1.3606,               0.002674,               0.002674,               0.002674
                    224,                 1.0094,                0.60546,                 1.0321,                0.79931,                0.45735,                0.54789,                0.38977,                 1.4377,                 1.2676,                 1.3602,               0.002641,               0.002641,               0.002641
                    225,                 1.0051,                0.60063,                 1.0278,                0.79944,                0.45473,                 0.5472,                0.38948,                 1.4376,                 1.2699,                 1.3595,               0.002608,               0.002608,               0.002608
                    226,                 1.0082,                0.60368,                 1.0324,                0.80135,                0.45371,                0.54732,                0.38954,                 1.4372,                 1.2706,                 1.3584,               0.002575,               0.002575,               0.002575
                    227,                 1.0042,                0.60032,                 1.0316,                0.81566,                0.44955,                0.54683,                0.38903,                 1.4369,                 1.2728,                  1.358,               0.002542,               0.002542,               0.002542
                    228,                 1.0031,                0.60239,                 1.0307,                 0.8152,                0.44955,                 0.5468,                0.38862,                 1.4366,                 1.2741,                 1.3572,               0.002509,               0.002509,               0.002509
                    229,                 1.0079,                0.60866,                 1.0322,                0.81728,                0.44913,                0.54668,                0.38834,                  1.436,                 1.2751,                  1.357,               0.002476,               0.002476,               0.002476
                    230,                 1.0009,                0.59727,                 1.0293,                0.81895,                0.44905,                0.54666,                0.38849,                 1.4356,                  1.276,                 1.3567,               0.002443,               0.002443,               0.002443
                    231,                 1.0026,                0.59893,                 1.0281,                0.82389,                0.44883,                0.54613,                0.38787,                 1.4357,                 1.2782,                 1.3562,                0.00241,                0.00241,                0.00241
                    232,                0.99762,                0.59484,                 1.0295,                0.82631,                0.44858,                0.54589,                 0.3875,                 1.4354,                 1.2799,                 1.3562,               0.002377,               0.002377,               0.002377
                    233,                  1.001,                0.59679,                 1.0271,                 0.8263,                0.44863,                0.54583,                0.38779,                  1.435,                 1.2813,                 1.3561,               0.002344,               0.002344,               0.002344
                    234,                0.99569,                0.59253,                 1.0267,                0.82769,                0.44864,                0.54568,                0.38791,                 1.4352,                 1.2838,                 1.3559,               0.002311,               0.002311,               0.002311
                    235,                0.98969,                0.58925,                 1.0232,                0.82735,                0.44885,                 0.5455,                 0.3877,                 1.4348,                 1.2847,                 1.3551,               0.002278,               0.002278,               0.002278
                    236,                0.99415,                0.59073,                 1.0258,                0.82838,                0.44858,                0.54576,                0.38736,                  1.435,                 1.2867,                 1.3551,               0.002245,               0.002245,               0.002245
                    237,                 0.9903,                0.58882,                 1.0231,                0.82936,                0.44871,                0.54584,                0.38724,                 1.4348,                 1.2884,                 1.3551,               0.002212,               0.002212,               0.002212
                    238,                0.99311,                0.58766,                 1.0213,                0.83044,                0.44851,                0.54579,                0.38737,                 1.4351,                 1.2891,                 1.3551,               0.002179,               0.002179,               0.002179
                    239,                0.98621,                0.58683,                 1.0187,                0.83083,                0.44871,                0.54518,                0.38785,                 1.4349,                 1.2915,                 1.3546,               0.002146,               0.002146,               0.002146
                    240,                0.98631,                0.58398,                 1.0181,                 0.8309,                0.44863,                0.54543,                0.38815,                 1.4347,                 1.2927,                 1.3546,               0.002113,               0.002113,               0.002113
                    241,                 0.9838,                0.58295,                 1.0168,                0.82896,                0.44889,                0.54512,                0.38631,                 1.4345,                 1.2933,                 1.3544,                0.00208,                0.00208,                0.00208
                    242,                0.98081,                0.58316,                 1.0191,                0.82643,                0.44899,                0.54511,                0.38682,                 1.4341,                 1.2943,                 1.3535,               0.002047,               0.002047,               0.002047
                    243,                0.98538,                0.58787,                 1.0223,                0.82582,                0.44842,                0.54537,                 0.3871,                 1.4343,                 1.2962,                 1.3534,               0.002014,               0.002014,               0.002014
                    244,                0.97878,                0.58093,                 1.0163,                 0.8191,                0.45014,                 0.5455,                 0.3881,                 1.4343,                 1.2982,                 1.3535,               0.001981,               0.001981,               0.001981
                    245,                0.97295,                0.57543,                 1.0153,                0.81713,                0.44998,                0.54547,                0.38788,                 1.4345,                    1.3,                 1.3533,               0.001948,               0.001948,               0.001948
                    246,                0.97838,                0.58016,                 1.0158,                 0.8168,                0.45024,                0.54557,                 0.3885,                 1.4346,                 1.3009,                 1.3528,               0.001915,               0.001915,               0.001915
